gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
CIN201309270,CIN,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,baked002,value,32,31,1,6,0,0,1,1,0,0,0,1,0,6,0,0,2,0,0,27,0,39,6,1,0,1,4,4,5,0,9,2,1,0,0,0,1,0,0,27,9,0,1,0,0,1,1,0,choos001,ludwr001,vottj001,philb001,brucj001,frazt001,cozaz001,hanir001,bailh001,bailh001,hanir001,vottj001,philb001,frazt001,cozaz001,ludwr001,choos001,brucj001,,20130927,0,CIN09,h,PIT,0,1,0,regular,y,y
HOU201309270,NYA,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,giraj001,value,34,33,3,6,3,0,0,3,0,0,0,1,0,10,0,0,0,0,0,27,0,36,5,1,0,0,2,2,5,0,7,0,0,0,0,0,1,1,0,27,10,0,0,0,0,0,1,1,granc001,nunee002,canor001,soria001,reynm001,adamd001,almoz001,ryanb002,murpj001,warra001,murpj001,reynm001,adamd001,nunee002,ryanb002,soria001,granc001,almoz001,canor001,20130927,0,HOU03,v,HOU,1,0,0,regular,y,y
HOU201309270,HOU,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,7,portb001,value,36,31,2,5,1,0,0,2,0,0,0,5,0,7,1,1,0,0,0,27,0,34,6,3,0,0,3,2,1,0,10,0,0,0,0,0,0,0,0,27,6,1,0,0,0,0,0,0,villj001,altuj001,domim001,kraum001,cartc002,crowt001,hoesl001,corpc001,barnb002,oberb001,corpc001,cartc002,altuj001,domim001,villj001,crowt001,barnb002,hoesl001,kraum001,20130927,0,HOU03,h,NYA,0,1,0,regular,y,y
LAN201309270,COL,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,weisw001,value,31,31,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,24,0,43,15,2,0,3,11,11,5,0,5,0,0,0,0,0,1,0,0,24,9,3,1,0,0,0,1,0,blacc001,lemad001,tulot001,cuddm001,arenn001,heltt001,culbc001,pachj001,mchuc001,mchuc001,pachj001,heltt001,lemad001,arenn001,tulot001,culbc001,blacc001,cuddm001,,20130927,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201309270,LAN,4,0,1,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,8,mattd001,value,43,38,11,15,2,0,3,11,0,0,0,5,0,5,1,0,1,0,0,27,0,31,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,puigy001,crawc002,kempm001,gonza003,uribj002,ellia001,ellim001,gordd002,kersc001,kersc001,ellia001,gonza003,ellim001,uribj002,gordd002,crawc002,kempm001,puigy001,,20130927,0,LOS03,h,COL,1,0,0,regular,y,y
MIA201309270,DET,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,6,leylj801,value,35,32,2,7,1,0,0,2,0,0,0,3,0,6,0,0,2,0,0,24,0,32,6,1,0,0,3,3,3,0,7,0,0,0,1,0,1,0,0,24,12,0,1,0,0,0,1,0,jacka001,dirka001,cabrm001,fielp001,peraj001,avila001,pereh001,iglej001,alvaj003,alvaj003,avila001,fielp001,pereh001,cabrm001,iglej001,peraj001,jacka001,dirka001,,20130927,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201309270,MIA,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,redmm001,value,32,28,3,6,1,0,0,3,1,0,0,3,0,7,1,0,1,0,0,27,0,35,7,1,0,0,2,2,3,0,6,0,0,0,0,0,0,0,0,27,12,0,2,0,0,0,0,0,solad001,polap001,yelic001,stanm004,ruggj001,morrl001,hecha001,hillk002,koeht001,koeht001,hillk002,morrl001,solad001,polap001,hecha001,yelic001,ruggj001,stanm004,,20130927,0,MIA02,h,DET,1,0,0,regular,y,y
MIN201309270,CLE,4,3,0,0,2,0,0,1,2,,,,,,,,,,,,,,,,,,,,8,frant001,value,47,43,12,17,6,1,1,11,0,0,0,4,1,9,1,0,1,0,0,27,0,39,11,0,0,1,6,6,2,0,10,1,0,0,0,0,0,0,0,27,10,0,2,0,0,0,0,0,branm003,swisn001,kipnj001,santc002,rabur001,cabra002,gomey001,avilm001,stubd001,klubc001,gomey001,swisn001,kipnj001,avilm001,cabra002,branm003,stubd001,rabur001,santc002,20130927,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201309270,MIN,0,0,0,1,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,6,gardr001,value,39,36,6,11,0,0,1,6,0,0,1,2,0,10,0,0,2,0,0,27,0,47,17,6,1,1,12,12,4,1,9,0,0,0,0,0,1,0,0,27,7,0,1,0,0,0,1,0,presa001,dozib001,doumr001,arcio001,pintj001,plout001,parmc001,mastd002,florp001,hernp001,pintj001,parmc001,dozib001,plout001,florp001,mastd002,presa001,doumr001,arcio001,20130927,0,MIN04,h,CLE,0,1,0,regular,y,y
NYN201309270,MIL,3,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,3,roenr001,value,34,33,4,5,0,0,3,4,0,0,0,1,0,9,1,0,0,0,1,27,0,34,8,2,0,0,2,2,1,0,9,0,0,0,0,1,0,0,0,27,10,0,1,0,0,0,0,0,aokin001,genns001,lucrj001,davik003,gomec002,bianj001,betay001,maldm001,gally001,gally001,maldm001,lucrj001,genns001,betay001,bianj001,davik003,gomec002,aokin001,,20130927,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201309270,NYN,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,5,collt801,value,34,32,2,8,2,0,0,2,0,1,0,1,0,9,0,0,1,0,0,27,0,34,5,0,0,3,4,4,1,0,9,0,1,1,0,0,1,0,0,27,11,0,0,0,0,1,1,0,youne003,dudal001,murpd006,turnj001,browa003,lagaj001,darnt001,tovaw001,torrc001,torrc001,darnt001,dudal001,murpd006,turnj001,tovaw001,youne003,lagaj001,browa003,,20130927,0,NYC20,h,MIL,0,1,0,regular,y,y
SEA201309270,OAK,3,0,0,0,0,0,3,2,0,,,,,,,,,,,,,,,,,,,,6,melvb001,value,41,38,8,11,3,0,2,8,0,0,0,3,0,11,1,0,1,0,1,27,0,34,4,0,0,2,2,2,2,0,13,0,0,0,0,0,0,0,0,27,2,1,0,0,0,0,0,0,crisc001,donaj001,lowrj001,mossb001,cespy001,reddj001,vogts001,bartd001,sogae001,colob001,vogts001,bartd001,sogae001,donaj001,lowrj001,cespy001,crisc001,reddj001,mossb001,20130927,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA201309270,SEA,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,5,wedge001,value,34,32,2,4,0,0,2,2,0,0,0,2,0,13,0,0,0,0,1,27,0,41,11,3,0,2,8,7,3,0,11,0,1,0,0,0,1,0,0,27,11,1,1,0,0,1,1,0,millb002,gutif001,seagk001,morak001,ibanr001,smoaj001,saunm001,zunim001,frann001,hernf002,zunim001,smoaj001,frann001,seagk001,millb002,ibanr001,saunm001,gutif001,morak001,20130927,0,SEA03,h,OAK,0,1,0,regular,y,y
SFN201309270,SDN,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,8,blacb001,value,38,33,3,9,3,0,1,3,0,0,0,5,0,6,0,0,2,0,0,24,0,39,11,1,2,3,7,7,7,0,9,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,venaw001,denoc001,gyorj001,headc001,medit001,guzmj005,hundn001,amara001,smitb005,smitb005,hundn001,medit001,gyorj001,headc001,amara001,guzmj005,venaw001,denoc001,,20130927,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN201309270,SFN,0,2,3,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,8,bochb002,value,39,32,7,11,1,2,3,7,0,0,0,7,0,9,0,0,0,0,0,27,0,38,9,3,0,1,3,3,5,0,6,0,0,0,0,0,0,0,0,27,11,0,2,0,0,0,0,0,blang001,abret001,beltb001,poseb001,pench001,sandp001,crawb001,perej002,voger001,voger001,poseb001,beltb001,abret001,sandp001,crawb001,blang001,perej002,pench001,,20130927,0,SFO03,h,SDN,1,0,0,regular,y,y
SLN201309270,CHN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,sveud001,value,35,34,0,7,1,0,0,0,0,0,1,0,0,13,0,0,0,0,0,24,0,40,10,2,0,2,7,6,8,1,6,1,0,0,0,0,0,0,0,24,8,1,2,0,0,0,0,0,casts001,murpd004,rizza001,navad001,schin001,sweer001,bogub001,barnd001,woodt004,woodt004,navad001,rizza001,barnd001,murpd004,casts001,bogub001,sweer001,schin001,,20130927,0,STL10,v,SLN,0,1,0,regular,y,y
SLN201309270,SLN,3,0,1,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,9,mathm001,value,40,31,7,10,2,0,2,6,0,0,1,8,1,6,0,0,2,0,0,27,0,35,7,1,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,carpm002,beltc001,hollm001,adamm002,moliy001,freed001,jay-j001,kozmp001,lynnl001,lynnl001,moliy001,adamm002,carpm002,freed001,kozmp001,hollm001,jay-j001,beltc001,,20130927,0,STL10,h,CHN,1,0,0,regular,y,y
TEX201309270,ANA,0,0,1,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,sciom001,value,35,31,3,8,0,0,0,3,0,1,0,3,0,10,0,1,2,0,0,24,0,38,7,0,0,0,5,5,6,0,8,2,3,0,1,0,3,1,0,24,7,1,1,0,0,3,3,1,aybae001,calhk001,troum001,hamij003,kendh001,trumm001,congh001,cowgc001,romia001,wilsc004,congh001,trumm001,kendh001,romia001,aybae001,cowgc001,hamij003,calhk001,troum001,20130927,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201309270,TEX,1,0,2,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,9,washr001,value,38,29,5,7,0,0,0,4,1,0,2,6,0,8,3,1,0,0,0,27,0,35,8,0,0,0,3,3,3,0,10,0,0,0,0,1,0,1,0,27,12,0,3,0,0,0,0,1,kinsi001,andre001,riosa002,belta001,piera001,bakej001,morem001,gentc001,martl004,ogana001,piera001,morem001,kinsi001,belta001,andre001,gentc001,martl004,riosa002,bakej001,20130927,0,ARL02,h,ANA,1,0,0,regular,y,y
TOR201309270,TBA,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,5,maddj801,value,35,34,3,7,1,0,2,3,0,0,0,1,0,6,0,0,2,0,2,24,0,37,8,1,0,0,6,3,4,0,11,1,1,0,1,0,1,0,0,24,10,3,0,0,0,1,1,0,joycm001,zobrb001,lonej001,longe001,dejed001,yound003,johnk003,lobaj001,fulds001,hellj001,lobaj001,lonej001,johnk003,longe001,zobrb001,dejed001,fulds001,joycm001,yound003,20130927,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR201309270,TOR,0,0,0,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,7,gibbj001,value,37,31,6,8,1,0,0,5,1,0,1,4,0,11,1,0,0,0,1,27,0,35,7,1,0,2,3,3,1,0,6,0,0,0,0,0,0,0,0,27,11,2,2,0,0,0,0,0,reyej001,kawam001,lawrb002,sierm001,gosea001,derom001,goinr001,tholj001,pillk001,dickr001,tholj001,derom001,goinr001,lawrb002,reyej001,pillk001,gosea001,sierm001,kawam001,20130927,0,TOR02,h,TBA,1,0,0,regular,y,y
ARI201309280,WAS,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,7,johnd105,value,36,33,2,6,0,1,1,2,0,0,0,3,0,4,0,0,0,0,0,27,0,34,5,2,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,27,8,0,0,0,0,1,0,0,spand001,zimmr001,wertj001,harpb003,desmi001,ramow001,tracc001,lombs002,hared001,hared001,ramow001,tracc001,lombs002,zimmr001,desmi001,harpb003,spand001,wertj001,,20130928,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201309280,ARI,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,gibsk001,value,34,32,0,5,2,0,0,0,0,0,0,2,0,7,0,0,0,0,0,27,0,36,6,0,1,1,2,2,3,0,4,0,0,0,0,0,0,0,0,27,17,0,0,0,0,0,0,0,eatoa002,parrg001,goldp001,pradm001,montm001,davim005,owinc001,gregd001,mccab001,mccab001,montm001,goldp001,owinc001,davim005,gregd001,pradm001,eatoa002,parrg001,,20130928,0,PHO01,h,WAS,0,1,0,regular,y,y
ATL201309280,PHI,2,0,0,0,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,12,sandr001,value,44,41,5,13,2,0,0,4,0,0,0,3,0,10,0,0,0,0,1,27,0,41,12,2,0,1,4,4,5,0,8,0,0,0,0,1,1,0,0,27,9,0,3,0,0,0,1,0,hernc005,rollj001,utlec001,ruf-d001,browd004,ruppc001,aschc001,maybj001,marte002,marte002,ruppc001,ruf-d001,utlec001,aschc001,rollj001,browd004,hernc005,maybj001,,20130928,0,ATL02,v,ATL,1,0,0,regular,y,y
ATL201309280,ATL,1,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,10,gonzf801,value,41,35,4,12,2,0,1,4,0,1,0,5,0,8,1,0,3,0,0,27,0,44,13,2,0,0,5,4,3,0,10,0,1,0,0,0,0,0,0,27,7,3,0,0,0,1,0,0,heywj001,uptoj001,freef001,gatte001,johnc003,lairg001,simma001,johne002,minom001,minom001,lairg001,freef001,johne002,johnc003,simma001,gatte001,heywj001,uptoj001,,20130928,0,ATL02,h,PHI,0,1,0,regular,y,y
BAL201309280,BOS,0,0,0,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,9,farrj001,value,41,40,5,14,2,0,0,4,0,0,0,1,0,9,1,0,0,0,0,24,0,37,12,2,0,1,6,6,2,0,8,0,0,0,0,0,0,0,1,24,6,0,1,0,1,0,0,0,victs001,drews001,pedrd001,napom001,gomej001,navad002,snydb003,rossd001,middw001,lestj001,rossd001,snydb003,pedrd001,middw001,drews001,gomej001,victs001,navad002,napom001,20130928,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL201309280,BAL,0,1,1,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,7,showb801,value,37,35,6,12,2,0,1,6,0,0,0,2,0,8,0,0,1,0,0,27,0,41,14,2,0,0,5,4,1,0,9,0,0,0,0,0,1,0,0,27,6,1,0,0,0,0,1,0,robeb003,hardj003,davic003,jonea003,wietm001,valed001,markn001,pears001,pridj001,chenw001,wietm001,davic003,robeb003,valed001,hardj003,pridj001,jonea003,markn001,pears001,20130928,0,BAL12,h,BOS,1,0,0,regular,y,y
CHA201309280,KCA,0,0,0,0,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,6,yoste001,value,38,34,5,7,0,0,3,5,0,0,0,4,0,8,2,0,0,0,0,24,0,36,9,2,0,4,6,6,3,0,8,0,1,0,0,0,0,1,0,24,12,2,1,0,0,1,0,1,gorda001,bonie001,hosme001,butlb003,peres002,mousm001,lougd001,escoa003,dysoj001,venty001,peres002,hosme001,bonie001,mousm001,escoa003,gorda001,dysoj001,lougd001,butlb003,20130928,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA201309280,CHA,0,2,2,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,6,ventr001,value,36,33,6,9,2,0,4,6,0,0,0,3,0,8,0,1,1,0,2,27,0,38,7,0,0,3,5,5,4,0,8,0,1,0,0,0,2,0,0,27,11,0,0,0,0,1,2,0,garcl004,beckg001,gillc001,konep001,dunna001,garca003,semim001,dankj002,gonzm004,johne003,gonzm004,konep001,beckg001,gillc001,semim001,dankj002,garcl004,garca003,dunna001,20130928,0,CHI12,h,KCA,1,0,0,regular,y,y
CIN201309280,PIT,0,0,2,1,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,5,hurdc001,value,40,38,8,13,0,0,6,8,0,1,0,1,0,6,0,0,2,0,1,27,0,41,5,1,0,0,3,3,8,0,9,1,1,0,0,0,0,0,0,27,11,0,0,0,0,1,0,0,marts002,walkn001,mccua001,mornj001,byrdm001,alvap001,martr004,barmc001,mortc002,mortc002,martr004,mornj001,walkn001,alvap001,barmc001,marts002,mccua001,byrdm001,,20130928,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201309280,CIN,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,11,baked002,value,41,32,3,5,1,0,0,3,0,0,1,8,0,9,0,0,0,0,0,27,0,40,13,0,0,6,8,8,1,0,6,0,0,0,0,1,0,0,0,27,16,1,2,0,0,0,0,0,choos001,ludwr001,vottj001,philb001,brucj001,frazt001,cozaz001,hanir001,arrob001,arrob001,hanir001,vottj001,philb001,frazt001,cozaz001,ludwr001,choos001,brucj001,,20130928,0,CIN09,h,PIT,0,1,0,regular,y,y
HOU201309280,NYA,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,8,giraj001,value,37,34,2,8,1,0,0,1,0,0,0,3,0,7,0,1,0,0,0,27,0,32,5,1,0,0,1,1,2,0,5,0,0,0,0,0,0,0,0,27,14,0,2,0,0,0,0,0,granc001,nunee002,canor001,soria001,overl001,almoz001,suzui001,ryanb002,stewc001,petta001,stewc001,overl001,canor001,nunee002,ryanb002,soria001,granc001,almoz001,suzui001,20130928,0,HOU03,v,HOU,1,0,0,regular,y,y
HOU201309280,HOU,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,portb001,value,32,30,1,5,1,0,0,1,0,0,0,2,0,5,0,0,2,0,0,27,0,37,8,1,0,0,2,1,3,0,7,0,0,0,0,0,0,1,0,27,6,1,0,0,0,0,0,1,villj001,altuj001,domim001,cartc002,martj006,lairb001,parej002,pagnm001,barnb002,clemp002,pagnm001,cartc002,altuj001,domim001,villj001,martj006,barnb002,parej002,lairb001,20130928,0,HOU03,h,NYA,0,1,0,regular,y,y
LAN201309280,COL,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,weisw001,value,33,32,1,5,2,0,0,1,0,0,0,1,1,9,0,0,0,0,0,27,0,35,3,2,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,27,7,1,0,0,0,0,0,0,blacc001,culbc001,dickc002,tulot001,heltt001,arenn001,pachj001,herrj002,nicaj001,nicaj001,pachj001,heltt001,herrj002,arenn001,tulot001,culbc001,dickc002,blacc001,,20130928,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN201309280,LAN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,mattd001,value,35,31,0,3,2,0,0,0,0,0,0,4,0,11,0,0,0,0,1,27,0,33,5,2,0,0,1,1,1,1,9,0,1,0,0,0,0,0,0,27,12,0,0,0,0,1,0,0,schus001,ellia001,ramih003,gonza003,uribj002,vanss001,younm003,bussn001,greiz001,greiz001,ellia001,gonza003,younm003,uribj002,ramih003,vanss001,schus001,bussn001,,20130928,0,LOS03,h,COL,0,1,0,regular,y,y
MIA201309280,DET,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,10,leylj801,value,41,35,1,9,0,0,0,1,1,1,0,4,0,8,0,0,2,0,0,28,0,40,5,0,0,0,2,2,7,0,11,1,0,0,1,0,1,0,0,28,8,0,1,0,0,0,1,0,jacka001,huntt001,cabrm001,fielp001,peraj001,avila001,infao001,iglej001,sanca004,sanca004,avila001,fielp001,infao001,cabrm001,iglej001,peraj001,jacka001,huntt001,,20130928,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201309280,MIA,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,10,redmm001,value,40,31,2,5,0,0,0,2,1,0,1,7,0,11,1,0,1,0,0,30,0,41,9,0,0,0,1,1,4,0,8,0,0,0,1,1,0,0,0,30,10,0,2,0,0,0,0,0,coghc001,solad001,yelic001,stanm004,morrl001,lucae001,hecha001,branr002,eovan001,eovan001,branr002,morrl001,solad001,lucae001,hecha001,coghc001,yelic001,stanm004,,20130928,0,MIA02,h,DET,1,0,0,regular,y,y
MIN201309280,CLE,0,0,0,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,frant001,value,36,34,5,7,0,1,1,5,0,0,0,2,0,9,0,0,0,0,0,27,0,34,6,0,0,0,1,1,3,0,13,0,0,0,0,0,0,0,0,27,3,0,1,0,0,0,0,0,bourm001,swisn001,kipnj001,santc002,branm003,cabra002,giamj001,gomey001,avilm001,kazms001,gomey001,santc002,kipnj001,avilm001,cabra002,branm003,bourm001,swisn001,giamj001,20130928,0,MIN04,v,MIN,1,0,0,regular,y,y
